,title_class,body_class
4293,0.4019,0.8957
4294,0.0,0.802
4295,0.1779,0.9865
4296,-0.4215,0.8735
4297,0.0516,-0.6705
4298,-0.0516,0.0258
4299,0.0258,-0.793
4300,-0.7184,-0.7302
4301,-0.0,0.1331
4302,-0.7184,-0.899
4303,-0.7845,0.9915
4304,0.1027,0.0
4305,-0.1779,0.957
4306,-0.3182,-0.4588
4307,-0.8176,-0.9893
4308,0.4404,0.9761
4309,0.7351,0.9911
4310,0.0,0.8957
4311,-0.5574,-0.3107
4312,-0.7184,-0.6055
4313,-0.872,0.2023
4314,-0.5106,-0.6462
4315,-0.0772,0.8848
4316,0.2825,-0.5943
4317,0.0,0.7579
4318,0.0,-0.4019
4319,-0.128,-0.8658
4320,0.1027,-0.5187
4321,-0.3182,0.5647
4322,0.4404,0.0516
4323,0.4215,0.8506
4324,0.2023,-0.9781
4325,0.4215,0.5423
4326,0.4939,0.9823
4327,0.5994,0.0772
4328,0.8925,0.9954
4329,0.628,-0.2807
4330,-0.7096,-0.9725
4331,0.5739,-0.2846
4332,0.0258,-0.9743
4333,-0.6486,-0.5913
4334,-0.7003,-0.2573
4335,-0.128,-0.2263
4336,0.4404,0.6369
4337,-0.4588,-0.9042
4338,0.1027,-0.1027
4339,0.5106,0.9081
4340,0.2023,0.5859
4341,-0.4588,0.9844
4342,0.4588,-0.9003
4343,0.128,-0.0835
4344,-0.5719,-0.9963
4345,-0.6369,-0.5719
4346,0.34,-0.9246
4347,0.0,-0.93
4348,-0.4215,0.0
4349,0.5017,0.785
4350,-0.7783,-0.9739
4351,0.2023,-0.9859
4352,-0.4939,0.9819
4353,-0.25,-0.5574
4354,0.6956,0.9952
4355,-0.2732,0.3612
4356,-0.5647,0.9958
4357,-0.4526,-0.8176
4358,-0.624,0.9817
4359,0.7479,0.9978
4360,0.0,0.1531
4361,-0.3089,0.8515
4362,-0.1548,0.9336
4363,0.7506,0.9638
4364,0.34,-0.9231
4365,0.8225,-0.9353
4366,-0.0258,0.9862
4367,0.8658,0.9855
4368,0.0,0.7543
4369,0.253,-0.858
4370,0.9153,0.2649
4371,0.0,0.9539
4372,0.0772,0.929
4373,0.4215,0.9451
4374,0.4767,0.9892
4375,0.128,0.9787
4376,0.5023,-0.34
4377,0.0,0.7983
4378,0.7269,0.9571
4379,0.0,0.9537
4380,0.4019,-0.9628
4381,0.4019,0.9863
4382,0.0,-0.3612
4383,-0.4526,0.5815
4384,-0.6249,0.8778
4385,0.7506,0.9638
4386,0.0,0.9682
4387,0.5709,0.9685
4388,0.6249,0.9936
4389,-0.2516,0.9756
4390,-0.4019,0.8858
4391,-0.128,-0.9042
4392,0.4019,0.9451
4393,-0.296,0.3034
4394,-0.5994,0.7269
4395,0.0,0.9382
4396,0.7506,0.9815
4397,0.7269,0.93
4398,0.2585,0.4926
4399,0.802,0.9558
4400,0.5106,-0.3299
4401,0.7184,0.9901
4402,0.296,0.9951
4403,0.0,0.9859
4404,-0.2263,0.9807
4405,-0.9136,0.5916
4406,-0.2732,-0.9423
4407,-0.4939,0.9469
4408,-0.7096,-0.6369
4409,-0.0258,-0.9829
4410,0.0,0.9497
4411,-0.7351,0.4598
4412,0.0,0.9628
4413,-0.6597,-0.9731
4414,0.0,0.25
4415,0.6249,0.9925
4416,-0.7096,0.5809
4417,0.3903,0.9897
4418,0.9062,0.988
4419,0.7964,-0.274
4420,0.0,0.9182
4421,-0.2263,0.9886
4422,-0.4404,0.9968
4423,0.7351,0.9872
4424,-0.0,0.9613
4425,0.4854,0.999
4426,-0.802,0.34
4427,-0.296,-0.743
4428,-0.8126,-0.976
4429,0.7124,0.9136
4430,-0.4404,0.8402
4431,0.0,0.9628
4432,-0.6597,-0.9731
4433,0.8225,0.978
4434,-0.471,0.9856
4435,-0.1406,-0.5784
4436,-0.6249,0.7335
4437,-0.7096,0.9886
4438,0.5994,-0.9638
4439,-0.3612,-0.9136
4440,0.0,0.8519
4441,0.0,0.5106
4442,0.4588,0.4404
4443,-0.1154,0.8889
4444,0.5994,0.9716
4445,0.0258,-0.8484
4446,0.3182,0.8271
4447,0.6705,0.8754
4448,0.0258,-0.3612
4449,0.0,-0.6808
4450,0.0,0.9217
4451,0.296,-0.0485
4452,0.0,0.8271
4453,0.4019,-0.3985
4454,0.34,-0.9728
4455,0.2023,-0.9677
4456,-0.2263,0.8225
4457,0.7003,0.9863
4458,0.8807,0.9927
4459,-0.4588,-0.8598
4460,0.0,-0.9313
4461,-0.5859,-0.6428
4462,0.6808,0.9072
4463,0.7269,0.8176
4464,-0.6875,0.8451
4465,0.872,0.8528
4466,0.6908,0.9545
4467,0.6908,0.9919
4468,0.7096,0.9929
4469,-0.3732,-0.9439
4470,0.296,0.9664
4471,0.2023,0.8221
4472,-0.3597,-0.5005
4473,0.3818,0.9275
4474,0.3182,0.9839
4475,0.1779,-0.9744
4476,0.7783,0.9496
4477,0.6808,0.9209
4478,0.6908,0.9749
4479,0.5106,0.9901
4480,0.0,0.9913
4481,0.296,0.4588
4482,0.296,0.9892
4483,0.0,0.0
4484,-0.2732,0.296
4485,-0.4767,0.8402
4486,0.8658,0.9842
4487,0.5719,0.9944
4488,0.0,0.0883
4489,0.4215,0.8751
4490,0.7783,0.9496
4491,-0.2828,-0.9902
4492,-0.2263,0.2144
4493,0.4404,0.4215
4494,0.4404,0.6597
4495,-0.2732,0.9932
4496,0.5106,0.25
4497,0.2732,-0.016
4498,0.0,-0.5838
4499,0.872,0.969
4500,0.4215,0.9961
4501,-0.5423,0.6579
4502,0.0,0.5536
4503,0.4019,0.9784
4504,0.7783,0.9476
4505,0.0,0.6779
4506,0.296,0.0
4507,0.6705,0.9884
4508,-0.25,-0.9513
4509,-0.128,0.9289
4510,0.6249,0.9952
4511,0.0,0.8008
4512,0.5574,0.9694
4513,0.2382,0.9948
4514,-0.0772,0.5267
4515,0.5994,0.9837
4516,0.0,0.9477
4517,-0.25,0.9829
4518,0.8316,0.93
4519,0.4019,-0.9439
4520,-0.4215,0.9928
4521,-0.2023,0.7989
4522,0.4767,0.9042
4523,0.7351,0.9807
4524,0.5267,-0.8375
4525,0.0,0.9177
4526,0.8402,0.9716
4527,0.8658,0.9952
4528,0.34,-0.1236
4529,0.7964,0.9983
4530,0.3182,0.9709
4531,-0.5423,0.6579
4532,0.2023,0.4397
4533,0.6486,0.8926
4534,-0.2732,-0.765
4535,0.128,0.9745
4536,0.5127,0.9831
4537,-0.0754,0.6523
4538,-0.8225,-0.9363
4539,-0.3612,-0.3818
4540,-0.5859,0.866
4541,-0.2263,0.9703
4542,0.1779,0.9042
4543,-0.3182,-0.7778
4544,0.0,-0.1531
4545,0.3041,0.9473
4546,0.7269,0.8225
4547,-0.7351,-0.9705
4548,0.7096,0.8979
4549,0.6059,0.9945
4550,0.7717,0.9562
4551,0.0516,-0.9559
4552,0.743,0.9929
4553,0.7184,0.983
4554,-0.765,0.7291
4555,-0.5267,-0.9828
4556,-0.4767,-0.4767
4557,-0.7269,-0.9898
4558,0.0,0.0396
4559,0.0,-0.6488
4560,0.4019,0.9899
4561,0.0,0.9771
4562,0.6249,0.428
4563,0.4215,-0.1531
4564,0.0,0.6369
4565,0.3182,0.5106
4566,-0.1531,0.9945
4567,0.5789,0.9707
4568,0.8316,0.9964
4569,0.0258,-0.9734
4570,0.4767,-0.0314
4571,0.8779,0.6808
4572,0.8934,0.8442
4573,0.6705,0.9699
4574,-0.4005,-0.4404
4575,-0.5267,-0.7777
4576,-0.8271,-0.8441
4577,0.1779,0.5994
4578,0.7269,0.9913
4579,0.1901,0.5079
4580,0.0,0.2969
4581,-0.5574,0.9799
4582,0.0,0.8776
4583,0.6369,0.9938
4584,0.5413,0.7153
4585,0.5809,0.9947
4586,-0.5859,-0.9955
4587,0.7003,-0.9729
4588,-0.4019,-0.2263
4589,0.5267,0.9692
4590,-0.0199,0.9541
4591,-0.7783,-0.9519
4592,-0.7783,-0.9519
4593,0.0772,0.4404
4594,0.0772,0.5439
4595,0.1531,0.9733
4596,0.5106,0.9652
4597,-0.7579,-0.9881
4598,0.4404,0.9869
4599,0.0,0.8779
4600,0.7845,0.9965
4601,0.0,-0.8992
4602,-0.296,-0.8794
4603,-0.5839,0.2514
4604,0.09,0.9738
4605,0.0,0.8225
4606,0.2023,0.9895
4607,0.6124,0.9936
4608,0.5106,0.9081
4609,-0.4497,0.3291
4610,-0.1531,0.9945
4611,-0.4215,0.9538
4612,0.4939,0.9732
4613,0.7096,0.995
4614,-0.3182,-0.8481
4615,-0.128,0.959
4616,-0.5267,0.9239
4617,0.4215,0.3818
4618,0.7096,0.8934
4619,0.4215,0.9741
4620,0.3612,0.4909
4621,0.8126,0.7964
4622,0.5267,-0.2951
4623,-0.4588,-0.9923
4624,0.3818,-0.8343
4625,0.1779,0.994
4626,0.5859,0.9935
4627,0.296,0.6388
4628,-0.34,0.9874
4629,-0.5994,-0.9841
4630,-0.5423,-0.9336
4631,0.0,0.1779
4632,0.2263,-0.889
4633,0.6124,0.9808
4634,0.8807,0.7506
4635,0.0258,0.7346
4636,-0.2023,-0.0516
4637,0.5558,0.9784
4638,0.5719,0.9958
4639,-0.4144,-0.9712
4640,-0.5719,-0.3182
4641,-0.3818,-0.8793
4642,-0.6486,0.2263
4643,0.5994,0.296
4644,0.0,0.2732
4645,0.1027,0.9978
4646,0.7783,0.9475
4647,0.2732,0.6249
4648,0.34,-0.9246
4649,0.8126,0.9946
4650,0.875,0.9967
4651,0.0,-0.5859
4652,0.0,-0.9666
4653,-0.4033,0.9693
4654,-0.0258,-0.2144
4655,0.3818,0.9694
4656,-0.1779,-0.833
4657,0.5106,0.2732
4658,0.128,0.9682
4659,0.0,0.8807
4660,0.1531,0.9285
4661,0.5574,0.9888
4662,0.7096,-0.7783
4663,0.5106,0.9509
4664,-0.5267,0.9628
4665,0.8126,0.9118
4666,0.8225,0.9349
4667,-0.1655,0.9841
4668,-0.6705,0.9161
4669,0.296,0.5574
4670,0.0516,0.9216
4671,-0.5267,-0.6597
4672,0.0516,-0.9181
4673,-0.4588,-0.9923
4674,0.8271,0.1697
4675,0.2732,0.9811
4676,-0.0258,-0.2951
4677,0.8225,0.9933
4678,0.0,0.8165
4679,0.0,-0.9682
4680,-0.4497,0.8625
4681,-0.1655,0.9841
4682,-0.4215,0.3182
4683,-0.296,0.8847
4684,-0.6808,0.9731
4685,0.0,0.98
4686,0.0,0.98
4687,0.0258,0.3818
4688,0.0,0.6908
4689,0.0,0.891
4690,-0.5994,-0.9648
4691,-0.25,-0.991
4692,0.8777,-0.9793
4693,0.0,-0.0772
4694,0.0,0.34
4695,0.128,0.1779
4696,0.0,0.9705
4697,0.0772,0.0516
4698,0.5719,0.1601
4699,0.128,-0.25
4700,0.7906,0.7003
4701,-0.2263,0.3665
4702,-0.296,0.8847
4703,0.2023,0.975
4704,-0.4767,-0.5994
4705,0.3612,0.8503
4706,-0.5719,-0.9517
4707,0.7003,0.9747
4708,0.7269,0.9379
4709,0.0,0.9783
4710,-0.0258,-0.6131
4711,-0.1779,0.9472
4712,0.8126,0.9234
4713,0.6908,0.978
4714,0.0,0.7178
4715,0.7351,0.9694
4716,-0.3071,-0.9779
4717,-0.0258,0.9466
4718,0.6808,0.9774
4719,-0.2023,-0.9895
4720,-0.7351,-0.93
4721,0.5574,0.9771
4722,0.2382,0.9958
4723,0.0,0.9874
4724,0.7269,0.9884
4725,0.5256,0.9899
4726,0.2732,0.4215
4727,0.7906,0.9325
4728,0.0258,0.98
4729,0.0,0.0827
4730,0.0,0.6808
4731,0.0,0.9887
4732,-0.128,0.0
4733,0.0,0.9534
4734,-0.3818,0.9945
4735,0.2732,0.9553
4736,0.0,0.9851
4737,-0.4019,-0.2238
4738,0.0,-0.7081
4739,-0.2263,0.9839
4740,0.3649,-0.9778
4741,-0.5423,0.9281
4742,0.0,-0.9287
4743,0.0258,0.5256
4744,0.4939,0.8781
4745,0.0,-0.0516
4746,-0.5719,0.9857
4747,-0.7717,0.5574
4748,0.0,0.3182
4749,0.7579,0.9128
4750,0.3182,0.9842
4751,0.1779,0.9989
4752,-0.6908,0.8647
4753,0.8402,0.8271
4754,-0.0772,0.4404
4755,0.0,0.948
4756,0.4404,0.9813
4757,0.7096,0.8676
4758,-0.8689,0.9218
4759,-0.5719,-0.296
4760,0.0,0.8991
4761,-0.6597,-0.9531
4762,0.0258,0.6124
4763,0.6597,-0.9916
4764,-0.6705,-0.9333
4765,0.6486,0.9939
4766,0.1406,0.9763
4767,-0.5859,-0.1114
4768,-0.1027,-0.842
4769,-0.2263,-0.7691
4770,-0.6808,-0.5423
4771,-0.6705,-0.936
4772,0.7184,0.9832
4773,-0.0387,0.9705
4774,0.2732,0.6124
4775,0.4215,0.9042
4776,-0.128,0.9907
4777,0.8225,0.4404
4778,0.4215,-0.2806
4779,0.4404,0.9413
4780,0.3818,0.9153
4781,0.296,0.9621
4782,0.8481,0.946
4783,0.7346,0.9874
4784,0.8126,0.9808
4785,-0.25,-0.8074
4786,0.3716,0.9911
4787,0.0772,0.7906
4788,0.0,0.9826
4789,0.0258,-0.8555
4790,0.4588,0.872
4791,0.5267,-0.9411
4792,0.0,0.9957
4793,0.4215,0.9419
4794,0.128,-0.1482
4795,-0.4588,0.9336
4796,0.6808,0.9552
4797,0.6808,0.2023
4798,-0.2732,0.9512
4799,0.1779,0.7495
4800,0.4404,0.7506
4801,-0.4678,0.9001
4802,-0.3291,0.9273
4803,0.0,-0.9943
4804,-0.5574,-0.9092
4805,0.8271,0.9972
4806,0.8126,0.959
4807,0.4939,0.662
4808,-0.5483,0.9614
4809,0.2111,0.9744
4810,0.2023,0.9571
4811,0.3612,0.9934
4812,0.8481,0.9114
4813,0.6486,0.9429
4814,0.4215,0.9042
4815,-0.128,0.9907
4816,-0.128,0.9907
4817,0.6705,0.9927
4818,0.2732,0.9888
4819,0.802,0.6486
4820,0.0,-0.7506
4821,-0.25,-0.9685
4822,-0.2382,0.9486
4823,0.0516,0.6908
4824,0.8591,0.9768
4825,0.4939,0.9559
4826,0.5106,0.9954
4827,0.0,-0.9062
4828,0.4215,0.9032
4829,-0.6808,0.9062
4830,-0.1531,0.9137
